index,frame,F11,F12,F21,F22,P11,P12,P21,P22,vol_square,vol_rectangle_p,vol_rectangle_m,vol_tot,Psi,Psi_me,Psi_couple,len_c,len_s_r_p,len_s_r_m
712,000,1.0010000000e+00,-2.3337208262e-03,1.8927324451e-03,1.0006934000e+00,1.1383525938e-01,-1.0570566281e-05,1.0304356019e-05,1.4548875971e-01,6.0324845679e-01,2.0392575446e-01,1.9282578875e-01,1.0000000000e-04,5.9766657093e-01,-2.0879603647e-02,-4.7447920593e-02,0.045591275922605624,0.03785245937593179,0.03917386354078278
713,000,1.0010000000e+00,-2.3402587136e-03,1.8988985588e-03,1.0006934000e+00,1.1371470964e-01,-1.0641538779e-05,1.0139509729e-05,1.4560426509e-01,6.0348165295e-01,2.0402434842e-01,1.9249399863e-01,1.0000000000e-04,5.9669640331e-01,-2.0884133283e-02,-4.7460163153e-02,0.045244977145946594,0.037509249367066816,0.03917834435129284
714,000,1.0010000000e+00,-2.3463438570e-03,1.9045017441e-03,1.0006934000e+00,1.1360593445e-01,-1.0703166212e-05,1.0008360711e-05,1.4573122986e-01,6.0350222908e-01,2.0410150892e-01,1.9239626200e-01,1.0000000000e-04,5.9566794167e-01,-2.0888819021e-02,-4.7472740883e-02,0.04501836351687936,0.037233599661782434,0.03918190946630963
715,000,1.0010000000e+00,-2.3520895333e-03,1.9096882296e-03,1.0006934000e+00,1.1350171730e-01,-1.0757402528e-05,9.9016930255e-06,1.4586704290e-01,6.0345421811e-01,2.0423782579e-01,1.9230795610e-01,1.0000000000e-04,5.9461491953e-01,-2.0893633645e-02,-4.7485577357e-02,0.04500202308037658,0.03710870059644326,0.039172657235800115
716,000,1.0010000000e+00,-2.3575735323e-03,1.9145607440e-03,1.0006934000e+00,1.1339581944e-01,-1.0805479034e-05,9.8116985666e-06,1.4601045770e-01,6.0353395062e-01,2.0427297668e-01,1.9219307270e-01,1.0000000000e-04,5.9357616582e-01,-2.0898560170e-02,-4.7498636389e-02,0.0449857475314578,0.03706619039636826,0.03916118262817843
717,000,1.0010000000e+00,-2.3628498208e-03,1.9191915048e-03,1.0006934000e+00,1.1328505277e-01,-1.0848186518e-05,9.7325687463e-06,1.4616067500e-01,6.0339334705e-01,2.0438357339e-01,1.9222307956e-01,1.0000000000e-04,5.9258226596e-01,-2.0903589799e-02,-4.7511906032e-02,0.044969543307137115,0.03703158211312158,0.03915593110414676
718,000,1.0010000000e+00,-2.3679565329e-03,1.9236315273e-03,1.0006934000e+00,1.1316850929e-01,-1.0886050278e-05,9.6604335221e-06,1.4631699645e-01,6.0326131687e-01,2.0435785322e-01,1.9238082990e-01,1.0000000000e-04,5.9164970503e-01,-2.0908720163e-02,-4.7525389095e-02,0.04495340873998202,0.03700296141531622,0.03915365352151062
719,000,1.0010000000e+00,-2.3729215044e-03,1.9279174623e-03,1.0006934000e+00,1.1304642697e-01,-1.0919431640e-05,9.5929005216e-06,1.4647874716e-01,6.0312671468e-01,2.0433727709e-01,1.9253600823e-01,1.0000000000e-04,5.9078287227e-01,-2.0913953362e-02,-4.7539096711e-02,0.044937356308483195,0.03697866426431279,0.03915317039462841
720,000,1.0010000000e+00,-2.3777659438e-03,1.9320763539e-03,1.0006934000e+00,1.1291945140e-01,-1.0948583128e-05,9.5285368048e-06,1.4664528911e-01,6.0316443759e-01,2.0431155693e-01,1.9252400549e-01,1.0000000000e-04,5.8997887839e-01,-2.0919293887e-02,-4.7553043232e-02,0.04492140686268907,0.036955047010468145,0.0391564363811794
721,000,1.0010000000e+00,-2.3825067226e-03,1.9361287191e-03,1.0006934000e+00,1.1278828332e-01,-1.0973678120e-05,9.4664794813e-06,1.4681604327e-01,6.0308127572e-01,2.0439900549e-01,1.9251971879e-01,1.0000000000e-04,5.8923161579e-01,-2.0924746635e-02,-4.7567241956e-02,0.04490555083820223,0.03693138668944976,0.039163094005412874
722,000,1.0010000000e+00,-2.3871577396e-03,1.9400904609e-03,1.0006934000e+00,1.1265354632e-01,-1.0994828417e-05,9.4061934011e-06,1.4699049796e-01,6.0301268861e-01,2.0445387517e-01,1.9253343621e-01,1.0000000000e-04,5.8853418810e-01,-2.0930315218e-02,-4.7581701705e-02,0.04488976669183329,0.036909083458209965,0.03917097850538112
723,000,1.0010000000e+00,-2.3917307217e-03,1.9439740650e-03,1.0006934000e+00,1.1251575446e-01,-1.1012096933e-05,9.3473329356e-06,1.4716820515e-01,6.0294324417e-01,2.0445387517e-01,1.9260288066e-01,1.0000000000e-04,5.8788007324e-01,-2.0936000707e-02,-4.7596424433e-02,0.04487404207234527,0.036887855963111414,0.039179849730822586
