index,frame,F11,F12,F21,F22,E11,E12,E21,E22,P11,P12,P21,P22,S11,S12,S21,S22,vol_square,vol_rectangle_p,vol_rectangle_m,Psi,Psi_me,Psi_couple,len_c,len_s_r_p,len_s_r_m,F11_old,F12_old,F21_old,F22_old,vol_rectangle_p_old,vol_rectangle_m_old
0,400,1.0009721378,0.0002385269487,-8.5530112062e-05,1.0006528882999999,0.00097261399771,7.658643805099999e-05,7.658643805099999e-05,0.00065312983607,0.18022382656,0.0005810907478799999,-0.00052855824935,0.065759124323,0.18004891652,0.0005648665190700001,-0.00051282382869,0.065716267257,0.60051097394,0.19277006173,0.20671896433,0.70654663515,-0.019240566637,-0.043761513822,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
1,400,1.0010178726,0.00023922791284,-8.540256510199999e-05,1.0006528882999999,0.0010183942369,7.7006546468e-05,7.7006546468e-05,0.00065313000351,0.18271334839,0.00059373160234,-0.0005289740148,0.066955943086,0.18252768121,0.0005771368592300001,-0.00051305071783,0.066912306116,0.60051097394,0.19277006173,0.20671896433,0.70655496636,-0.019232235428,-0.04375575226700001,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
2,400,1.0009721378,0.0002381421971,-8.5507698939e-05,1.0006712603,0.0009726139957899999,7.640430363799999e-05,7.640430363799999e-05,0.00067151397498,0.18070642648,0.00058139261143,-0.00052679289526,0.066753758015,0.18053104712,0.00056495716091,-0.0005110130780299999,0.06670902719999999,0.60051097394,0.19277006173,0.20671896433,0.7065478507100001,-0.019239351074999998,-0.04376132497,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
3,400,1.0009721378,8.4326858025e-05,0.00055881985595,1.0006528882999999,0.00097276647982,0.00032179676912,0.00032179676912,0.0006531049675,0.17930449765,0.0017521574738,0.0025218868304,0.065671087133,0.17913015437,0.0017449270232000001,0.0024202052197,0.06562726476099999,0.60051097394,0.19277006173,0.20671896433,0.7065509341399999,-0.019236267645,-0.043758902308,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
4,400,1.0009721378,8.399577020899998e-05,0.00055880812999,1.0006712603,0.00097276647327,0.0003216303307,0.0003216303307,0.00067148917025,0.17979103018,0.0017529455712000002,0.0025241676690999997,0.06666694865799999,0.17961621501,0.0017456526528,0.0024221707607,0.06662125296799999,0.60051097394,0.19277006173,0.20671896433,0.7065521540299999,-0.019235047757999998,-0.04375871704,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
5,400,1.0010178726,8.493382132699999e-05,0.00055900853039,1.0006528882999999,0.0010185468354,0.00032219688682,0.00032219688682,0.00065310501887,0.18179369698,0.0017680210637,0.0025247604821999996,0.066866228861,0.18160863686,0.0017605536291,0.0024216586325,0.066821617646,0.60051097394,0.19277006173,0.20671896433,0.7065592708600001,-0.019227930929,-0.043753136228,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
6,400,1.0010178726,0.00023886635590999997,-8.5403575888e-05,1.0006712603,0.001018394237,7.682429375e-05,7.682429375e-05,0.0006715141477,0.18319267110999998,0.00059413112297,-0.0005272272778100001,0.067954087089,0.18300651592,0.00057732241395,-0.00051125468195,0.067908552077,0.60051097394,0.19277006173,0.20671896433,0.7065562034399999,-0.019230998347,-0.043755593273,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
7,400,1.0010178726,8.4634636484e-05,0.00055896728754,1.0006712603,0.0010185468123,0.00032203164193,0.00032203164193,0.00067148922412,0.18227826452999998,0.0017688285069000001,0.0025270797699,0.067864447885,0.18209271223,0.0017612959854,0.0024236689876,0.067817939884,0.60051097394,0.19277006173,0.20671896433,0.7065605122399999,-0.019226689547,-0.04375298073699999,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
8,400,1.0010221724,0.00043670347039,-0.00091428915674,1.0007029228,0.0010231127861,-0.00023889098740000002,-0.00023889098740000002,0.0007032651972699999,0.18579442454,-0.00091397008393,-0.0044966421347,0.069980403635,0.18560659086,-0.00094354446077,-0.004323904670100001,0.069930385301,0.60051097394,0.19277006173,0.20671896433,0.70656024174,-0.019226960046,-0.043757627029,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
9,400,1.000967838,0.00043568363339,-0.00091429014965,1.0007029228,0.00096872428474,-0.00023941376024,-0.00023941376024,0.00070326475242,0.18285286866,-0.0009247258591000001,-0.0044908893883,0.068526278217,0.18267794852000002,-0.0009536373194,-0.0043208315284,0.06847727208,0.60051097394,0.19277006173,0.20671896433,0.7065502794499999,-0.019236922341,-0.043764341398,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
10,400,1.0010221724,0.00043624790365,-0.00091422091367,1.0007212949,0.0010231127237000002,-0.00023909325615,-0.00023909325615,0.0007216501482699999,0.18627360777,-0.0009145922682899999,-0.0044952807134999995,0.070961876004,0.18608528200999996,-0.0009445610442499999,-0.0043220401915,0.07090986554499999,0.60051097394,0.19277006173,0.20671896433,0.70656152669,-0.019225675096,-0.043757425346,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
11,400,1.0010221724,0.00028245193847000003,-0.00026992949482,1.0007029228,0.0010227312547,6.3107093099e-06,6.3107093099e-06,0.00070320975533,0.18456257012000002,0.00025939552433,-0.0014040102817000002,0.069818468546,0.18437448984000002,0.00023944424316,-0.0013532909097000003,0.06976949061200001,0.60051097394,0.19277006173,0.20671896433,0.70655876677,-0.019228435021,-0.043755441275,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
12,400,1.0010221724,0.00028205209839,-0.00026989720546,1.0007212949,0.001022731246,6.1242616671e-06,6.1242616671e-06,0.0007215947923300001,0.1850447517,0.00025958767491999997,-0.0014023738813000002,0.070812339607,0.18485617800999998,0.00023938459128,-0.0013515068804999999,0.070761364406,0.60051097394,0.19277006173,0.20671896433,0.70656005537,-0.019227146417,-0.043755251939000005,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
13,400,1.000967838,0.00028152090906,-0.00026998950486,1.0007029228,0.0009683427686699999,5.8070445199e-06,5.8070445199e-06,0.0007032094928,0.18161606284,0.00024522666552000003,-0.0014023628398,0.068382328728,0.18144083824,0.00022577060616,-0.0013524250673,0.068334355906,0.60051097394,0.19277006173,0.20671896433,0.70654880068,-0.019238401112,-0.043762177762000004,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
14,400,1.000967838,0.00043521548424,-0.0009142020634999999,1.0007212949,0.0009687242042100001,-0.00023961238522,-0.00023961238522,0.0007216496984199999,0.18333921932999997,-0.00092504874474,-0.0044895724656,0.06952061309999999,0.18316382611999998,-0.0009543593393099999,-0.004319008439199999,0.069469632534,0.60051097394,0.19277006173,0.20671896433,0.70655153845,-0.01923566334,-0.04376410782700001,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
