index,frame,F11,F12,F21,F22,E11,E12,E21,E22,P11,P12,P21,P22,S11,S12,S21,S22,vol_square,vol_rectangle_p,vol_rectangle_m,Psi,Psi_me,Psi_couple,len_c,len_s_r_p,len_s_r_m
2406,700,1.0010178304e+00,-2.1928607413e-03,1.7685590490e-03,1.0006713191e+00,1.0199122966e-03,-2.1267319258e-04,-2.1267319258e-04,6.7394875566e-04,1.1191190438e-01,6.7229551691e-04,-7.8159062626e-04,1.4627804537e-01,1.1179596900e-01,9.9183434401e-04,-9.7865141149e-04,1.4617815906e-01,0.60224194102,0.20444958848,0.19330847051,6.0569780188e-01,-2.0842796515e-02,-4.7346621095e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2407,700,1.0010178304e+00,-2.3419644141e-03,2.4084543706e-03,1.0006713191e+00,1.0212487223e-03,3.2861537684e-05,3.2861537684e-05,6.7428685686e-04,1.1101667554e-01,1.8396751408e-03,2.2591005402e-03,1.4657143951e-01,1.1090845157e-01,2.1804783025e-03,1.9906462364e-03,1.4646786125e-01,0.60224194102,0.20444958848,0.19330847051,6.0569706901e-01,-2.0843529378e-02,-4.7349144433e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2408,700,1.0010221303e+00,-2.0032744111e-03,9.4841582056e-04,1.0007029816e+00,1.0231023761e-03,-5.2811973956e-04,-5.2811973956e-04,7.0523522184e-04,1.1460119469e-01,-8.2659882137e-04,-4.7297762407e-03,1.4761166467e-01,1.1447450111e-01,-5.3055657582e-04,-4.8349467901e-03,1.4750847212e-01,0.60224194102,0.20444958848,0.19330847051,6.0571044256e-01,-2.0830155835e-02,-4.7339498935e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2409,700,1.0009677958e+00,-2.0086145158e-03,9.5516454859e-04,1.0007029816e+00,9.6872029586e-04,-5.2736121642e-04,-5.2736121642e-04,7.0524593379e-04,1.1202841864e-01,-8.3251110872e-04,-4.7238407459e-03,1.4581681533e-01,1.1191041595e-01,-5.3930411806e-04,-4.8273400767e-03,1.4571489556e-01,0.60224194102,0.20444958848,0.19330847051,6.0570431901e-01,-2.0836279384e-02,-4.7341576022e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2410,700,1.0010221303e+00,-2.0050232152e-03,9.5067952922e-04,1.0007213536e+00,1.0231045256e-03,-5.2785365238e-04,-5.2785365238e-04,7.2362387980e-04,1.1519699770e-01,-8.2693814622e-04,-4.7290122851e-03,1.4848118666e-01,1.1506968736e-01,-5.2890290296e-04,-4.8349189948e-03,1.4837465888e-01,0.60224194102,0.20444958848,0.19330847051,6.0571316751e-01,-2.0827430881e-02,-4.7337559349e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2411,700,1.0010221303e+00,-2.1525642440e-03,1.5884160737e-03,1.0007029816e+00,1.0239141627e-03,-2.8261587205e-04,-2.8261587205e-04,7.0554545573e-04,1.1343292404e-01,3.3934299955e-04,-1.6549772551e-03,1.4785616067e-01,1.1331315613e-01,6.5671581063e-04,-1.8336766527e-03,1.4775125112e-01,0.60224194102,0.20444958848,0.19330847051,6.0570399443e-01,-2.0836603959e-02,-4.7342337210e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2412,700,1.0010221303e+00,-2.1542780101e-03,1.5906237142e-03,1.0007213537e+00,1.0239176717e-03,-2.8235442317e-04,-2.8235442317e-04,7.2393429928e-04,1.1402973806e-01,3.3951490413e-04,-1.6538919820e-03,1.4872978347e-01,1.1390935744e-01,6.5901339307e-04,-1.8337561205e-03,1.4862152655e-01,0.60224194102,0.20444958848,0.19330847051,6.0570673058e-01,-2.0833867818e-02,-4.7340391365e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2413,700,1.0009677958e+00,-2.1578465997e-03,1.5950198724e-03,1.0007029816e+00,9.6953617040e-04,-2.8189690630e-04,-2.8189690630e-04,7.0555684029e-04,1.1085002346e-01,3.2963808281e-04,-1.6530512323e-03,1.4607500740e-01,1.1073890541e-01,6.4399863731e-04,-1.8283966579e-03,1.4597136503e-01,0.60224194102,0.20444958848,0.19330847051,6.0569788159e-01,-2.0842716799e-02,-4.7344397547e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2414,700,1.0009677958e+00,-2.0106262783e-03,9.5774900083e-04,1.0007213536e+00,9.6872276778e-04,-5.2706613873e-04,-5.2706613873e-04,7.2363512976e-04,1.1264132471e-01,-8.3287772242e-04,-4.7231254519e-03,1.4666932168e-01,1.1252271957e-01,-5.3767171079e-04,-4.8274117032e-03,1.4656411207e-01,0.60224194102,0.20444958848,0.19330847051,6.0570701115e-01,-2.0833587242e-02,-4.7339636312e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2415,700,1.0009677958e+00,-2.1597977309e-03,1.5975170053e-03,1.0007213537e+00,9.6954015650e-04,-2.8160929703e-04,-2.8160929703e-04,7.2394620553e-04,1.1146307595e-01,3.2978102074e-04,-1.6520100736e-03,1.4693252935e-01,1.1135136121e-01,6.4626912681e-04,-1.8285767162e-03,1.4682558375e-01,0.60224194102,0.20444958848,0.19330847051,6.0570058518e-01,-2.0840013218e-02,-4.7342450646e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2416,700,1.0010471476e+00,-2.2868381276e-03,2.1777818602e-03,1.0006779643e+00,1.0500671781e-03,-5.4987232933e-05,-5.4987232933e-05,6.8080896441e-04,1.1294754772e-01,1.4303588453e-03,1.1779485573e-03,1.4771236750e-01,1.1283152687e-01,1.7660661406e-03,9.3159451701e-04,1.4760844813e-01,0.60224194102,0.20444958848,0.19330847051,6.0570112451e-01,-2.0839473887e-02,-4.7346455769e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2417,700,1.0010428477e+00,-2.2872009895e-03,2.1782308455e-03,1.0006779643e+00,1.0457638146e-03,-5.4939291737e-05,-5.4939291737e-05,6.8080979428e-04,1.1273816483e-01,1.4293153581e-03,1.1778201579e-03,1.4757653510e-01,1.1262284772e-01,1.7647746946e-03,9.3186982255e-04,1.4747270978e-01,0.60224194102,0.20444958848,0.19330847051,6.0570063419e-01,-2.0839964205e-02,-4.7346619230e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2418,700,1.0010471476e+00,-2.2883831231e-03,2.1797686763e-03,1.0006963364e+00,1.0500715069e-03,-5.4746434646e-05,-5.4746434646e-05,6.9919719224e-04,1.1353347996e-01,1.4309950671e-03,1.1795558984e-03,1.4860145156e-01,1.1341684784e-01,1.7689543178e-03,9.3168464014e-04,1.4849419373e-01,0.60224194102,0.20444958848,0.19330847051,6.0570386339e-01,-2.0836735003e-02,-4.7344509593e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2419,700,1.0010471476e+00,-2.0521514323e-03,1.1711356758e-03,1.0006779643e+00,1.0483815905e-03,-4.4118533682e-04,-4.4118533682e-04,6.8029977879e-04,1.1456470997e-01,-4.0734141268e-04,-3.6324310799e-03,1.4730271022e-01,1.1443715329e-01,-1.0514838777e-04,-3.7639007224e-03,1.4720303496e-01,0.60224194102,0.20444958848,0.19330847051,6.0570678657e-01,-2.0833811819e-02,-4.7342223365e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2420,700,1.0010471476e+00,-2.0537275442e-03,1.1731839406e-03,1.0006963364e+00,1.0483839914e-03,-4.4093861438e-04,-4.4093861438e-04,6.9868770793e-04,1.1514862692e-01,-4.0765426366e-04,-3.6315259492e-03,1.4820337857e-01,1.1502045362e-01,-1.0338818729e-04,-3.7638451959e-03,1.4810037219e-01,0.60224194102,0.20444958848,0.19330847051,6.0570950785e-01,-2.0831090546e-02,-4.7340298017e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2421,700,1.0010428477e+00,-2.0525140808e-03,1.1715932978e-03,1.0006779643e+00,1.0440777853e-03,-4.4113347208e-04,-4.4113347208e-04,6.8030052306e-04,1.1435637858e-01,-4.0791452739e-04,-3.6320698102e-03,1.4716542351e-01,1.1422953025e-01,-1.0594932636e-04,-3.7633489460e-03,1.4706584225e-01,0.60224194102,0.20444958848,0.19330847051,6.0570629524e-01,-2.0834303153e-02,-4.7342388556e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2422,700,1.0010428477e+00,-2.2887561649e-03,2.1802303988e-03,1.0006963364e+00,1.0457681721e-03,-5.4697208230e-05,-5.4697208230e-05,6.9919804597e-04,1.1332503294e-01,1.4299498012e-03,1.1794242395e-03,1.4846469548e-01,1.1320910610e-01,1.7676606228e-03,9.3195335196e-04,1.4835753482e-01,0.60224194102,0.20444958848,0.19330847051,6.0570337059e-01,-2.0837227799e-02,-4.7344672518e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2423,700,1.0010428477e+00,-2.0541014915e-03,1.1736557829e-03,1.0006963364e+00,1.0440802038e-03,-4.4088528222e-04,-4.4088528222e-04,6.9868847598e-04,1.1494125726e-01,-4.0822957513e-04,-3.6311682702e-03,1.4806513821e-01,1.1481379376e-01,-1.0419148398e-04,-3.7632996208e-03,1.4796222901e-01,0.60224194102,0.20444958848,0.19330847051,6.0570901401e-01,-2.0831584385e-02,-4.7340462746e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2424,700,1.0009971130e+00,-2.1041881306e-03,1.3662788634e-03,1.0007279989e+00,9.9854343337e-04,-3.6950636546e-04,-3.6950636546e-04,7.3047767064e-04,1.1345498893e-01,-8.0794999712e-05,-2.7457064307e-03,1.4812444125e-01,1.1333588138e-01,2.3042952632e-04,-2.8984447854e-03,1.4801637067e-01,0.60224194102,0.20444958848,0.19330847051,6.0570665346e-01,-2.0833944934e-02,-4.7339657565e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2425,700,1.0009928131e+00,-2.1046337560e-03,1.3668372504e-03,1.0007279989e+00,9.9424007025e-04,-3.6944547883e-04,-3.6944547883e-04,7.3047860842e-04,1.1325263280e-01,-8.1459467741e-05,-2.7454466468e-03,1.4798135610e-01,1.1313421250e-01,2.2953197960e-04,-2.8979729817e-03,1.4787339070e-01,0.60224194102,0.20444958848,0.19330847051,6.0570616591e-01,-2.0834432478e-02,-4.7339820985e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2426,700,1.0009971130e+00,-2.0964793713e-03,1.3563347777e-03,1.0006463018e+00,9.9852989642e-04,-3.7067920937e-04,-3.7067920937e-04,6.4870826826e-04,1.1080213656e-01,-8.0691999264e-05,-2.7499507586e-03,1.4424755519e-01,1.1068569439e-01,2.2130340797e-04,-2.8982045005e-03,1.4415408798e-01,0.60224194102,0.20444958848,0.19330847051,6.0569466939e-01,-2.0845929007e-02,-4.7348299468e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2427,700,1.0009971130e+00,-2.2532788219e-03,2.0060394433e-03,1.0007279989e+00,9.9962217153e-04,-1.2401287880e-04,-1.2401287880e-04,7.3080252118e-04,1.1242103815e-01,1.0855048152e-03,3.0973003372e-04,1.4840787687e-01,1.1230924326e-01,1.4182453155e-03,8.4371839286e-05,1.4829707171e-01,0.60224194102,0.20444958848,0.19330847051,6.0570309271e-01,-2.0837505680e-02,-4.7342318138e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2428,700,1.0009971130e+00,-2.2457255558e-03,1.9963437564e-03,1.0006463018e+00,9.9960276860e-04,-1.2516540040e-04,-1.2516540040e-04,6.4903231867e-04,1.0976372685e-01,1.0833866519e-03,3.0348835530e-04,1.4451177911e-01,1.0965457867e-01,1.4063022931e-03,8.4525492836e-05,1.4441563556e-01,0.60224194102,0.20444958848,0.19330847051,6.0569105794e-01,-2.0849540454e-02,-4.7350986491e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2429,700,1.0009928131e+00,-2.2537177956e-03,2.0065837955e-03,1.0007279989e+00,9.9531913748e-04,-1.2395536490e-04,-1.2395536490e-04,7.3080351040e-04,1.1221780985e-01,1.0845412182e-03,3.0967883554e-04,1.4826593492e-01,1.1210669966e-01,1.4170344567e-03,8.4665712093e-05,1.4815523468e-01,0.60224194102,0.20444958848,0.19330847051,6.0570260591e-01,-2.0837992480e-02,-4.7342480158e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2430,700,1.0009928131e+00,-2.0968531093e-03,1.3568047754e-03,1.0006463018e+00,9.9422640781e-04,-3.7062660589e-04,-3.7062660589e-04,6.4870905186e-04,1.1059459986e-01,-8.1347325369e-05,-2.7496747394e-03,1.4410962066e-01,1.1047883897e-01,2.2041475225e-04,-2.8977001669e-03,1.4401624364e-01,0.60224194102,0.20444958848,0.19330847051,6.0569419320e-01,-2.0846405196e-02,-4.7348463854e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2431,700,1.0009928131e+00,-2.2460987323e-03,1.9968073380e-03,1.0006463018e+00,9.9529956799e-04,-1.2511540518e-04,-1.2511540518e-04,6.4903315680e-04,1.0955550923e-01,1.0824318220e-03,3.0345241906e-04,1.4437478434e-01,1.0944703936e-01,1.4051010940e-03,8.4852927137e-05,1.4427873102e-01,0.60224194102,0.20444958848,0.19330847051,6.0569058241e-01,-2.0850015979e-02,-4.7351149738e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2432,700,1.0009846043e+00,-2.0536638119e-03,1.1571928688e-03,1.0006904729e+00,9.8575857905e-04,-4.4884698950e-04,-4.4884698950e-04,6.9282008424e-04,1.1200780927e-01,-4.5668836984e-04,-3.7348189572e-03,1.4586569670e-01,1.1188971169e-01,-1.5718082766e-04,-3.8616305822e-03,1.4576523164e-01,0.60224194102,0.20444958848,0.19330847051,6.0570180735e-01,-2.0838791045e-02,-4.7343192926e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2433,700,1.0009803045e+00,-2.0540838991e-03,1.1577220403e-03,1.0006904729e+00,9.8145511914e-04,-4.4878805531e-04,-4.4878805531e-04,6.9282094705e-04,1.1180391708e-01,-4.5725164407e-04,-3.7344498246e-03,1.4572406009e-01,1.1168649931e-01,-1.5797349726e-04,-3.8610857712e-03,1.4562369376e-01,0.60224194102,0.20444958848,0.19330847051,6.0570132741e-01,-2.0839270984e-02,-4.7343356827e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2434,700,1.0009846043e+00,-2.0506678199e-03,1.1533207112e-03,1.0006588104e+00,9.8575410571e-04,-4.4930319263e-04,-4.4930319263e-04,6.6113007306e-04,1.1098090859e-01,-4.5635755961e-04,-3.7362967240e-03,1.4436531178e-01,1.1086383269e-01,-1.6034891055e-04,-3.8616142066e-03,1.4427044984e-01,0.60224194102,0.20444958848,0.19330847051,6.0569720082e-01,-2.0843397576e-02,-4.7346539820e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2435,700,1.0009846043e+00,-2.2987798078e-03,2.2086286374e-03,1.0006904730e+00,9.8752805161e-04,-4.5444780258e-05,-4.5444780258e-05,6.9335354660e-04,1.1030287212e-01,1.4565840852e-03,1.2839130845e-03,1.4632105784e-01,1.1019676221e-01,1.7909394380e-03,1.0398113981e-03,1.4621614402e-01,0.60224194102,0.20444958848,0.19330847051,6.0569592090e-01,-2.0844677497e-02,-4.7347580575e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2436,700,1.0009846043e+00,-2.2958794319e-03,2.2049109585e-03,1.0006588105e+00,9.8751984755e-04,-4.5888193880e-05,-4.5888193880e-05,6.6166302057e-04,1.0927286351e-01,1.4555210822e-03,1.2811706225e-03,1.4480888360e-01,1.0916776367e-01,1.7859983964e-03,1.0397804058e-03,1.4470960942e-01,0.60224194102,0.20444958848,0.19330847051,6.0569128209e-01,-2.0849316301e-02,-4.7350943453e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2437,700,1.0009803045e+00,-2.2991933447e-03,2.2091400899e-03,1.0006904730e+00,9.8322510895e-04,-4.5390906399e-05,-4.5390906399e-05,6.9335449732e-04,1.1009781885e-01,1.4555214435e-03,1.2837739084e-03,1.4618104062e-01,1.0999238415e-01,1.7896245518e-03,1.0400671847e-03,1.4607622540e-01,0.60224194102,0.20444958848,0.19330847051,6.0569544214e-01,-2.0845156256e-02,-4.7347742445e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2438,700,1.0009803045e+00,-2.0510597634e-03,1.1538152429e-03,1.0006588104e+00,9.8145060379e-04,-4.4924751898e-04,-4.4924751898e-04,6.6113087688e-04,1.1077500772e-01,-4.5691723946e-04,-3.7359211824e-03,1.4422567397e-01,1.1065860933e-01,-1.6113817518e-04,-3.8610570679e-03,1.4413090495e-01,0.60224194102,0.20444958848,0.19330847051,6.0569672529e-01,-2.0843873106e-02,-4.7346704086e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2439,700,1.0009803045e+00,-2.2962684167e-03,2.2053923113e-03,1.0006588105e+00,9.8321683660e-04,-4.5837106043e-05,-4.5837106043e-05,6.6166391371e-04,1.0906580325e-01,1.4544684836e-03,1.2810338494e-03,1.4467083944e-01,1.0896137615e-01,1.7846942724e-03,1.0400460749e-03,1.4457165817e-01,0.60224194102,0.20444958848,0.19330847051,6.0569080769e-01,-2.0849790701e-02,-4.7351105750e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2440,700,1.0010346389e+00,-2.2455574522e-03,1.9805075189e-03,1.0007405075e+00,1.0371353473e-03,-1.3295334682e-04,-1.3295334682e-04,7.4330297913e-04,1.1464832078e-01,1.0530913567e-03,2.0393973618e-04,1.5021910985e-01,1.1452977247e-01,1.3887243911e-03,-2.2870403631e-05,1.5010520544e-01,0.60224194102,0.20444958848,0.19330847051,6.0570931510e-01,-2.0831283288e-02,-4.7339485686e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2441,700,1.0010303391e+00,-2.2459721176e-03,1.9810224258e-03,1.0007405075e+00,1.0328320797e-03,-1.3289842125e-04,-1.3289842125e-04,7.4330391037e-04,1.1444338556e-01,1.0521367643e-03,2.0389799534e-04,1.5007879664e-01,1.1432554080e-01,1.3875243472e-03,-2.2566753989e-05,1.4996499772e-01,0.60224194102,0.20444958848,0.19330847051,6.0570881871e-01,-2.0831779683e-02,-4.7339647913e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2442,700,1.0010346389e+00,-2.2426383861e-03,1.9767588628e-03,1.0007088450e+00,1.0371279301e-03,-1.3339931424e-04,-1.3339931424e-04,7.1161098133e-04,1.1361837498e-01,1.0522691652e-03,2.0155711040e-04,1.4870885512e-01,1.1350089143e-01,1.3840949496e-03,-2.2790627649e-05,1.4860078417e-01,0.60224194102,0.20444958848,0.19330847051,6.0570455569e-01,-2.0836042704e-02,-4.7342844848e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2443,700,1.0010346389e+00,-2.1069425120e-03,1.3856997314e-03,1.0007405075e+00,1.0361342241e-03,-3.6119829210e-04,-3.6119829210e-04,7.4300129823e-04,1.1560244836e-01,-3.3902303074e-05,-2.6393093636e-03,1.4996121627e-01,1.1547707763e-01,2.8153145652e-04,-2.7972545310e-03,1.4984986120e-01,0.60224194102,0.20444958848,0.19330847051,6.0571262395e-01,-2.0827974441e-02,-4.7337005292e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2444,700,1.0010346389e+00,-2.1039686116e-03,1.3818630333e-03,1.0007088450e+00,1.0361289150e-03,-3.6165144969e-04,-3.6165144969e-04,7.1130958969e-04,1.1457416515e-01,-3.3926052126e-05,-2.6409594603e-03,1.4845815924e-01,1.1444986580e-01,2.7791565344e-04,-2.7971307668e-03,1.4835261619e-01,0.60224194102,0.20444958848,0.19330847051,6.0570788282e-01,-2.0832715577e-02,-4.7340355201e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2445,700,1.0010303391e+00,-2.1073609957e-03,1.3862247783e-03,1.0007405075e+00,1.0318306643e-03,-3.6114050190e-04,-3.6114050190e-04,7.4300218004e-04,1.1539824399e-01,-3.4579082789e-05,-2.6390623187e-03,1.4981992519e-01,1.1527357928e-01,2.8062200547e-04,-2.7967863693e-03,1.4970867579e-01,0.60224194102,0.20444958848,0.19330847051,6.0571212689e-01,-2.0828471503e-02,-4.7337168726e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2446,700,1.0010303391e+00,-2.2430279177e-03,1.9772428962e-03,1.0007088450e+00,1.0328245995e-03,-1.3334727096e-04,-1.3334727096e-04,7.1161185498e-04,1.1341152623e-01,1.0513180199e-03,2.0152125909e-04,1.4857044036e-01,1.1329474382e-01,1.3828986285e-03,-2.2474037706e-05,1.4846246915e-01,0.60224194102,0.20444958848,0.19330847051,6.0570406366e-01,-2.0836534729e-02,-4.7343007563e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2447,700,1.0010303391e+00,-2.1043598549e-03,1.3823545650e-03,1.0007088450e+00,1.0318253068e-03,-3.6159680946e-04,-3.6159680946e-04,7.1131041292e-04,1.1436798275e-01,-3.4599225667e-05,-2.6407061805e-03,1.4831883572e-01,1.1424438714e-01,2.7700967352e-04,-2.7966500392e-03,1.4821339247e-01,0.60224194102,0.20444958848,0.19330847051,6.0570739015e-01,-2.0833208240e-02,-4.7340519033e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2448,700,1.0010096216e+00,-2.1450760700e-03,1.5629725794e-03,1.0006654557e+00,1.0113527155e-03,-2.9161455838e-04,-2.9161455838e-04,6.6797775991e-04,1.1166149045e-01,2.9578756416e-04,-1.7643748603e-03,1.4565265880e-01,1.1154471656e-01,6.0740054322e-04,-1.9374269220e-03,1.4555484915e-01,0.60224194102,0.20444958848,0.19330847051,6.0569720363e-01,-2.0843394763e-02,-4.7346692336e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2449,700,1.0009552872e+00,-2.1500858021e-03,1.5692444199e-03,1.0006654557e+00,9.5697471393e-04,-2.9092553450e-04,-2.9092553450e-04,6.6798851871e-04,1.0905888423e-01,2.8628298451e-04,-1.7622260955e-03,1.4389114569e-01,1.0895065130e-01,5.9488526120e-04,-1.9319106962e-03,1.4379452329e-01,0.60224194102,0.20444958848,0.19330847051,6.0569118939e-01,-2.0849409001e-02,-4.7348756925e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2450,700,1.0010096216e+00,-2.1514802026e-03,1.5712209829e-03,1.0007338623e+00,1.0113656416e-03,-2.9063917035e-04,-2.9063917035e-04,7.3644601936e-04,1.1388373208e-01,2.9633201275e-04,-1.7603825487e-03,1.4890024153e-01,1.1376470383e-01,6.1582917514e-04,-1.9377100261e-03,1.4879008249e-01,0.60224194102,0.20444958848,0.19330847051,6.0570732073e-01,-2.0833277663e-02,-4.7339445148e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2451,700,1.0010096216e+00,-2.0062389024e-03,9.6792647607e-04,1.0006654556e+00,1.0105997147e-03,-5.1984692816e-04,-5.1984692816e-04,6.6768956137e-04,1.1275155410e-01,-7.8635468355e-04,-4.6213598030e-03,1.4542666968e-01,1.1262835812e-01,-4.9428806292e-04,-4.7272300109e-03,1.4533043716e-01,0.60224194102,0.20444958848,0.19330847051,6.0570321698e-01,-2.0837381413e-02,-4.7344042471e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2452,700,1.0010096216e+00,-2.0127662324e-03,9.7637188385e-04,1.0007338623e+00,1.0106079249e-03,-5.1885497918e-04,-5.1885497918e-04,7.3615717964e-04,1.1497055514e-01,-7.8757164184e-04,-4.6184670763e-03,1.4866382741e-01,1.1484509044e-01,-4.8807181304e-04,-4.7271295316e-03,1.4855528483e-01,0.60224194102,0.20444958848,0.19330847051,6.0571329536e-01,-2.0827303030e-02,-4.7336820379e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2453,700,1.0009552872e+00,-2.0112781836e-03,9.7430308474e-04,1.0006654556e+00,9.5621808315e-04,-5.1912404578e-04,-5.1912404578e-04,6.6769968407e-04,1.1015778329e-01,-7.9234423037e-04,-4.6154717178e-03,1.4365307110e-01,1.1004316814e-01,-5.0312846481e-04,-4.7195464672e-03,1.4355802980e-01,0.60224194102,0.20444958848,0.19330847051,6.0569719308e-01,-2.0843405308e-02,-4.7346121826e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2454,700,1.0009552872e+00,-2.1573919077e-03,1.5785924119e-03,1.0007338623e+00,9.5698942690e-04,-2.8985097758e-04,-2.8985097758e-04,7.3645875575e-04,1.1134256028e-01,2.8671369494e-04,-1.7583970954e-03,1.4707782649e-01,1.1123213234e-01,6.0320723162e-04,-1.9325690559e-03,1.4696901924e-01,0.60224194102,0.20444958848,0.19330847051,6.0570118518e-01,-2.0839413215e-02,-4.7341506597e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2455,700,1.0009552872e+00,-2.0188022410e-03,9.8396206355e-04,1.0007338623e+00,9.5622754058e-04,-5.1802331033e-04,-5.1802331033e-04,7.3616934693e-04,1.1244127438e-01,-7.9349275278e-04,-4.6127598546e-03,1.4682337174e-01,1.1232444390e-01,-4.9682716475e-04,-4.7198191489e-03,1.4671619112e-01,0.60224194102,0.20444958848,0.19330847051,6.0570714927e-01,-2.0833449124e-02,-4.7338901466e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2456,700,1.0009595870e+00,-2.3464704825e-03,2.3981504304e-03,1.0007154903e+00,9.6292297748e-04,2.5572079264e-05,2.5572079264e-05,7.1849919265e-04,1.0970873006e-01,1.7849935824e-03,2.1535783822e-03,1.4677356398e-01,1.0960798501e-01,2.1270940865e-03,1.8893701198e-03,1.4666352656e-01,0.60224194102,0.20444958848,0.19330847051,6.0569703791e-01,-2.0843560478e-02,-4.7346551797e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2457,700,1.0010053218e+00,-2.3418339055e-03,2.3924383649e-03,1.0007154903e+00,1.0086889746e-03,2.4980964627e-05,2.4980964627e-05,7.1848832380e-04,1.1187785599e-01,1.7969299075e-03,2.1562844131e-03,1.4827464653e-01,1.1176991155e-01,2.1417510968e-03,1.8875312784e-03,1.4816351297e-01,0.60224194102,0.20444958848,0.19330847051,6.0570216565e-01,-2.0838432745e-02,-4.7344838562e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2458,700,1.0009595870e+00,-2.3432584002e-03,2.3940595687e-03,1.0006838278e+00,9.6291317534e-04,2.5094866293e-05,2.5094866293e-05,6.8680700572e-04,1.0865400319e-01,1.7836873179e-03,2.1505869090e-03,1.4528244778e-01,1.0855426330e-01,2.1218410084e-03,1.8894095056e-03,1.4517809115e-01,0.60224194102,0.20444958848,0.19330847051,6.0569238058e-01,-2.0848217816e-02,-4.7349921446e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2459,700,1.0009595870e+00,-2.2079922893e-03,1.8035426813e-03,1.0007154902e+00,9.6167379783e-04,-2.0263897572e-04,-2.0263897572e-04,7.1818382562e-04,1.1054871946e-01,7.0242864059e-04,-6.7062154572e-04,1.4647799873e-01,1.1044082273e-01,1.0246323910e-03,-8.6918439032e-04,1.4637142344e-01,0.60224194102,0.20444958848,0.19330847051,6.0569768570e-01,-2.0842912694e-02,-4.7344234755e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
2460,700,1.0009595870e+00,-2.2046970998e-03,1.7993284924e-03,1.0006838277e+00,9.6166620625e-04,-2.0312688768e-04,-2.0312688768e-04,6.8649190028e-04,1.0949458974e-01,7.0191188280e-04,-6.7268034994e-04,1.4499479959e-01,1.0938770704e-01,1.0203798591e-03,-8.6891058276e-04,1.4489388114e-01,0.60224194102,0.20444958848,0.19330847051,6.0569304734e-01,-2.0847551055e-02,-4.7347593843e-02,0.04646144483227124,0.03885338980363094,0.03912029853812842
